IDPERSONA,CLUSTER,PERFIL_NOMBRE,TIPOEMPLEADO_ACTUAL_DESC,SUBGRUPO,NUM_TITULACIONES,NUM_TIT_BACHILLERATO,NUM_TIT_CUARTO_NIVEL,NUM_TIT_TERCER_NIVEL,NUM_CAPACITACIONES,SUMA_DURACION_CAPACITACIONES,NUM_CAPACITACIONES_APROBACION,NUM_CAPACITACIONES_VIRTUAL,NUM_CAPACITACIONES_PRESENCIAL,NUM_CERTIFICACIONES,SUMA_DURACION_CERTIFICACIONES,NUM_PONENCIAS,SUMA_DURACION_PONENCIAS,NUM_CURSOS,NUM_PERIODOS_DOCENCIA,TOTAL_HORAS_DOCENCIA,TOTAL_ESTUDIANTES,PROMEDIO_ESTUDIANTES_POR_CURSO,NUM_ACTIVIDADES_POLITECNICAS,NUM_ACTIVIDADES_T1,NUM_ACTIVIDADES_T2,NUM_ACTIVIDADES_T3,TOTAL_HORAS_POLITECNICAS,NUM_EXPERIENCIAS_EXTERNAS,NUM_EXPERIENCIAS_ACADEMICAS,NUM_EXPERIENCIAS_ADMINISTRATIVAS,NUM_EXPERIENCIAS_POR_CLASIFICAR,NUM_EXPERIENCIAS_ROL_PROFESOR,NUM_IDIOMAS,NUM_IDIOMAS_NO_NATIVOS,NUM_IDIOMAS_CON_NIVELMCER,NUM_EVALUACIONES,PROMEDIO_HETEROEVALUACION,TOTAL_REGISTRADOS,TOTAL_EVALUADOS,COBERTURA_EVALUACION,NUM_RECONOCIMIENTOS,NUM_TIPOS_RECONOCIMIENTO_DISTINTOS,NUM_PROYECTOS_GRADO_DIRIGIDOS,NUM_PROGRAMAS_TITULACION_DISTINTOS,NUM_PROYECTOS_INVESTIGACION,NUM_PROYECTOS_ACTIVOS,NUM_PROYECTOS_FINALIZADOS,NUM_PROYECTOS_COMO_DIRECTOR,NUM_PROYECTOS_COMO_CODIRECTOR,NUM_PROYECTOS_COMO_PARTICIPANTE,NUM_PROYECTOS_VINCULACION,NUM_VINCULACION_TUTOR,NUM_VINCULACION_DIRECTOR_PROYECTO,NUM_VINCULACION_DIRECTOR_PROGRAMA,NUM_PUBLICACIONES,NUM_PUBLICACIONES_INDEXADAS,NUM_PUBLICACIONES_REVISION_PARES,NUM_PUBLICACIONES_Q1,NUM_PUBLICACIONES_Q2,N_REGISTROS_HISTORIAL,N_CONTRATOS_TOTAL,N_CARGOS_DISTINTOS,CARGO_MAS_FRECUENTE,MULTIPLES_CARGOS_MISMO_ANIO,N_UNIDADES_DISTINTAS,N_FACULTADES_DISTINTAS,PASO_POR_RECTORADO,N_REGIMENES_DISTINTOS,REGIMEN_INICIAL_DESC,REGIMEN_ACTUAL_DESC,ES_DOCENTE_ADMIN_MIXTO,ANIOS_EXPERIENCIA_DOCENTE,ANIOS_EXPERIENCIA_ADMINISTRATIVO,DEDICACION_DOCENTE_ACTUAL,DEDICACION_DOCENTE_MAS_FRECUENTE,N_DEDICACIONES_DOCENTE_DISTINTAS,PROPORCION_CONTRATOS_FINALIZADOS,VIGENTE_ACTUALMENTE,ANTIGUEDAD_EFECTIVA_ANIOS,ANTIGUEDAD_CALENDARIO_ANIOS,N_REINGRESOS,NIVEL_ACADEMICO_MAXIMO,PROPORCION_CAPACITACIONES_APROBADAS,HORAS_PROMEDIO_POR_ACTIVIDAD_POLITECNICA,NUM_PUBLICACIONES_POR_ANIO,NUM_PROYECTOS_INVESTIGACION_POR_ANIO,N_REGISTROS_TEXTO,N_FUENTES_DISTINTAS,LONGITUD_TOTAL_CARACTERES,CARGO_ACTUAL,UNIDAD_ACTUAL_NOMBRE,VIGENTE_TRAMO_ESTRUCTURAL,ES_MIXTO,CARGOS_ACTUALES_MIXTO,CATEGORIAS_ACTUALES_MIXTO,DURACION_MEDIANA_TRAMO_ANIOS,TURBULENCIA_TRAMOS,ENTROPIA_CATEGORIA_CARGO,PROPORCION_ANIOS_ADMINISTRATIVO,CATEGORIA_ROL_ADICIONAL_MAS_RECIENTE,TUVO_ROL_ADICIONAL_SIMULTANEO,ANIOS_EN_UNIDAD_ACTUAL,TUVO_FUNCION_ADICIONAL,CATEGORIA_FUNCION_ADICIONAL_MAS_RECIENTE,CARGO_ES_CONTRATO_PUNTUAL_VIGENTE
315,5,Docente titular de carrera,DOCENTE,DOCENTE_TITULAR_CARRERA,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,14.0,20.0,13.0,10958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95,588.0,478.0,0.8129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,19.0,11.0,RECTOR,True,2.0,1.0,True,2.0,,CONTRATO CIVIL,True,48.37,8.12,Tiempo Completo,Tiempo Completo,2.0,0.95,True,50.93,55.2,11.0,cuarto_nivel,,547.9,0.0,0.0,0.0,0.0,0.0,PROFESOR EMÉRITO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,False,,,1.7,2.08,0.5466,0.0216,,False,0.04,True,AUTORIDAD_ACADEMICA_SUPERIOR,True
659616,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.01,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.01,0.01,0.0,cuarto_nivel,,,,,1.0,1.0,8.0,,,,False,,,,,,,,False,,False,,False
489,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,6.0,116.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,665.08,94.0,18.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,85.96,54.0,51.0,0.9444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,PROFESOR HONORARIO,False,1.0,1.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.36,0.0,Medio Tiempo,Medio Tiempo,1.0,1.0,False,0.36,0.36,0.0,cuarto_nivel,0.0,,,,14.0,3.0,566.0,,,,False,,,,,,,,False,,False,,False
651104,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2.0,0.0,1.0,1.0,10.0,332.0,7.0,0.0,0.0,0.0,0.0,4.0,120.0,5.0,2.0,410.42,136.0,27.2,13.0,13.0,13.0,4.0,3976.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,4.0,92.83,480.0,468.0,0.975,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,17.0,1.0,1.0,6.0,7.0,2.0,2.0,PROFESOR NO TITULAR OCASIONAL (TC),False,1.0,1.0,False,2.0,CONTRATO CIVIL,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,3.55,0.0,Tiempo Completo,Tiempo Completo,2.0,1.0,False,3.55,5.83,2.0,cuarto_nivel,0.7,305.84615384615387,5.352112676056338,1.4084507042253522,43.0,6.0,4090.0,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,False,,,2.89,,-0.0,0.0,,False,2.89,False,,False
5522,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,4.0,0.0,2.0,2.0,17.0,228.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,200.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,114.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,3.21,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,1.89,8.99,14.0,cuarto_nivel,0.1764705882352941,200.0,0.0,0.0,91.0,3.0,12095.0,,,,False,,,,,,,,False,,False,,False
274,5,Docente titular de carrera,DOCENTE,DOCENTE_TITULAR_CARRERA,2.0,0.0,1.0,1.0,53.0,706.0,33.0,0.0,0.0,0.0,0.0,3.0,38.0,5.0,5.0,313.78,80.0,16.0,36.0,27.0,33.0,22.0,14565.0,11.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,4.0,90.09,343.0,293.0,0.8542,10.0,1.0,8.0,3.0,33.0,18.0,17.0,10.0,3.0,22.0,0.0,0.0,0.0,0.0,21.0,4.0,6.0,6.0,0.0,71.0,56.0,9.0,DECANO(A),True,3.0,2.0,False,2.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,CONTRATO CIVIL,True,12.21,5.75,Tiempo Completo,Tiempo Completo,2.0,0.98,True,13.56,13.69,5.0,cuarto_nivel,0.6226415094339622,404.5833333333333,1.5486725663716814,2.433628318584071,119.0,7.0,12954.0,PROFESOR EMÉRITO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,False,,,1.33,1.17,0.6848,0.0,,False,0.0,True,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
81647,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.56,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.45,2.83,3.0,cuarto_nivel,,,,,2.0,2.0,247.0,,,,False,,,,,,,,False,,False,,False
98950,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,3.0,0.0,1.0,2.0,26.0,697.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,0.0,0.0,360.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,79.17,132.0,126.0,0.9545,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,3.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,True,1.0,0.0,False,2.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,CONTRATO CIVIL,True,0.39,2.37,Tiempo Completo,Tiempo Completo,1.0,1.0,False,2.32,2.98,10.0,cuarto_nivel,0.3461538461538461,90.0,0.0,0.0,27.0,2.0,1502.0,PROFESOR NO TITULAR OCASIONAL 2 (TC),DESCONOCIDA,False,False,,,0.39,,-0.0,0.0,,False,0.39,False,,False
95409,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.07,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.07,4.11,3.0,cuarto_nivel,,,,,4.0,1.0,172.0,,,,False,,,,,,,,False,,False,,False
3439,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,2.0,1.0,33.0,606.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,15.0,16.0,3.0,2558.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,90.45,1840.0,1360.0,0.7391,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,3.0,PRESTACIÓN SERVICIOS PROFESIONALES,True,1.0,1.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,2.58,0.0,Tiempo Parcial,Tiempo Parcial,3.0,1.0,False,5.59,12.38,12.0,cuarto_nivel,0.2121212121212121,150.47058823529412,0.0,0.0,35.0,2.0,2302.0,,,,False,,,,,,,,False,,False,,False
266,2,Autoridad administrativa (Gerente/Director),ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,4.0,1.0,1.0,2.0,29.0,1149.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90.56,955.0,817.0,0.8555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,7.0,DOCENTE,True,3.0,0.0,True,2.0,,CONTRATO CIVIL,True,6.13,15.85,Tiempo Parcial,Tiempo Parcial,2.0,1.0,False,20.86,23.03,23.0,cuarto_nivel,0.2413793103448276,,0.0,0.0,32.0,2.0,1459.0,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,DESCONOCIDA,False,False,,,0.38,1.42,0.6654,0.3827,,False,0.0,True,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False
519,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,22.0,21.0,9.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14,1866.0,1416.0,0.7588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.68,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,1.91,8.89,7.0,cuarto_nivel,,191.08695652173915,0.0,0.0,0.0,0.0,0.0,,,,False,,,,,,,,False,,False,,False
38,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,4.0,606.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,6.0,1211.73,166.0,13.83,32.0,27.0,28.0,7.0,6302.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,90.42,1814.0,1378.0,0.7596,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,18.0,11.0,3.0,PROFESOR HONORARIO,True,2.0,1.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,True,5.25,0.08,Tiempo Parcial,Tiempo Completo,3.0,1.0,False,5.66,7.79,11.0,cuarto_nivel,0.5,196.9375,0.3533568904593639,0.3533568904593639,9.0,4.0,862.0,,,,False,,,,,,,,False,,False,,False
5821,12,Técnico operativo / mantenimiento,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,0.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,False,1.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,6.19,,,0.0,1.0,False,6.19,8.17,5.0,sin_registro,0.0,,0.0,0.3231017770597738,4.0,2.0,489.0,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,False,False,,,0.98,0.54,0.1705,1.0,,False,0.98,False,,False
568,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,1.0,0.0,0.0,1.0,19.0,904.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1232.7,714.0,23.8,9.0,9.0,9.0,5.0,2831.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,91.31,1913.0,1647.0,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,TECNICO DOCENTE 4,True,3.0,1.0,True,2.0,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,4.97,1.0,Tiempo Completo,Tiempo Completo,1.0,1.0,False,5.89,6.22,1.0,tercer_nivel,0.2631578947368421,314.55555555555554,0.0,0.0,25.0,3.0,928.0,TÉCNICO DOCENTE 4 (TC),DECANATO DE GRADO,False,False,,,1.66,0.58,0.9881,0.1695,,False,1.08,False,,False
97530,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2.0,0.0,2.0,0.0,4.0,31.0,1.0,2.0,2.0,3.0,21.0,0.0,0.0,66.0,15.0,5672.43,1634.0,24.76,32.0,25.0,27.0,15.0,11299.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,33.0,91.08,1581.0,1458.0,0.9222,2.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,29.0,3.0,3.0,PROFESOR NO TITULAR OCASIONAL (TC),False,1.0,1.0,False,2.0,CONTRATO CIVIL,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,10.32,0.0,Tiempo Completo,Tiempo Completo,1.0,0.87,True,9.84,9.92,1.0,cuarto_nivel,0.25,353.09375,0.4065040650406504,0.508130081300813,26.0,6.0,1592.0,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,False,,,9.43,,-0.0,0.0,,False,9.43,True,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False
656761,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.01,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.01,0.01,0.0,cuarto_nivel,,,,,1.0,1.0,138.0,,,,False,,,,,,,,False,,False,,False
592,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,True,2.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,2.61,,,0.0,1.0,False,2.53,5.32,11.0,cuarto_nivel,,60.0,0.0,0.0,0.0,0.0,0.0,,,,False,,,,,,,,False,,False,,False
656787,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.26,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.26,5.2,4.0,cuarto_nivel,,,,,1.0,1.0,8.0,,,,False,,,,,,,,False,,False,,False
81013,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,1.07,0.0,Tiempo Parcial,Tiempo Parcial,1.0,0.96,True,0.86,11.45,18.0,cuarto_nivel,,47.0,,,0.0,0.0,0.0,,,,False,,,,,,,,False,,False,,False
541,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,2.0,0.0,24.0,806.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,14.0,15.0,4.0,3597.0,10.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,80.99,1399.0,1015.0,0.7255,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,3.0,PRESTACIÓN SERVICIOS PROFESIONALES,True,1.0,1.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,2.32,0.0,Tiempo Parcial,Medio Tiempo,2.0,1.0,False,3.65,11.13,13.0,cuarto_nivel,0.7083333333333334,199.83333333333331,0.0,0.0,37.0,3.0,2280.0,,,,False,,,,,,,,False,,False,,False
597,5,Docente titular de carrera,DOCENTE,DOCENTE_TITULAR_CARRERA,3.0,0.0,2.0,1.0,6.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,695.95,245.0,27.22,61.0,58.0,58.0,32.0,11996.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,83.44,1839.0,1449.0,0.7879,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,59.0,9.0,CONTRATADO,True,1.0,1.0,False,2.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,40.36,15.06,Tiempo Completo,Tiempo Parcial,3.0,1.0,False,39.54,39.54,0.0,cuarto_nivel,0.0,196.65573770491804,0.0,0.0,20.0,3.0,2234.0,PROFESOR TITULAR PRINCIPAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,False,False,,,18.27,0.78,-0.0,0.0,,False,0.0,True,JEFATURA_SUPERVISION_OPERATIVA,False
15674,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.72,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.65,5.13,9.0,cuarto_nivel,,,,,0.0,0.0,0.0,,,,False,,,,,,,,False,,False,,False
652452,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.34,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.34,4.25,4.0,cuarto_nivel,,,,,0.0,0.0,0.0,,,,False,,,,,,,,False,,False,,False
594,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,1.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,11.0,14.0,5.0,1556.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.28,2173.0,1678.0,0.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,PRESTACIÓN SERVICIOS PROFESIONALES,True,1.0,1.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,1.14,0.0,Tiempo Parcial,Tiempo Parcial,2.0,1.0,False,2.24,7.55,11.0,cuarto_nivel,0.0,111.14285714285714,0.0,0.0,1.0,1.0,51.0,,,,False,,,,,,,,False,,False,,False
