IDPERSONA,PC1,PC2
651097,-4.450366344151416,-3.0010485983787136
13708,13.239914401063404,3.5646667053741843
7416,-3.81205550463583,-0.7012879594800648
95249,-4.243806250105989,-1.8778777204581696
103260,-1.4019630482468148,-1.677199998748354
102314,-2.8851171834843172,4.344508510651367
24485,-5.254826141408774,-1.7736191237127643
61700,4.568189590432709,3.335518266370113
13756,5.961196734702161,-2.9899558839262474
3792,-2.0367993746178237,4.0534660438864965
9326,-2.8796803932514234,4.037917724950716
11918,2.3539283271578815,1.6561916197438036
651323,-1.7072760574002284,6.52050672129973
3802,-2.3237820726630605,4.224909330242912
25856,10.131827314671993,0.8507621252286532
1593,-1.2069370197797586,2.792247416683947
654388,-5.450003270777011,-1.6826967346084882
1660,3.993218202113016,-1.0258562223015006
1193,11.984672324066615,1.0371621270425677
24526,3.4429744548861523,-1.3520258961977052
25644,-4.90414566237704,-2.9364090306844726
26237,-3.133359845836367,0.4515914399606887
1201,-1.9335488131769811,-2.5478412409682765
24701,-3.090110520142241,-1.490969454057654
96315,1.9190017660959355,-2.146958028742552
3342,10.043754382102414,0.5963652974762308
659603,-4.454221443787812,-2.447268290019993
1794,-1.436256166182361,7.321173902393103
3333,11.707267238521988,-0.3603435394565227
8403,-0.044112671497728385,-1.208718002401
5653,4.34551622489817,-2.0591463291185086
25565,9.05336968146802,4.861061933063118
1668,10.33442423083157,3.683800296661691
654359,5.646364272578875,-1.3615654622430406
3491,13.450240662968852,-1.0320333925083969
1426,6.358423451208324,0.9810438640936271
3492,12.452992025575718,2.8744793965731312
152512,12.005756747209713,-1.394067955758884
25170,6.639072870502129,-2.5742962018225812
77233,-1.4349068541191967,-1.9714042557198217
1577,12.407742331539819,-1.3544562027161706
656778,-6.345390493435258,-2.8789431033481487
662721,0.5798567525207815,-0.32050504657610707
9189,-1.9837886916774368,6.107885633655175
1706,3.0115537631638,0.29403777879256254
96298,5.953195268478213,-5.011767900310741
1606,8.562302651487364,-1.0287378941701608
652982,-4.41823923480273,-2.2679621297386685
101253,-3.9288321045546533,1.0404751064408584
659619,-5.886944095849206,-2.1922467337068614
13674,11.078831088713338,-0.49241211374941146
90850,-4.100434587716362,-2.525839657626389
26207,-1.7107882064914537,5.505160736763054
25190,-2.7246308947122326,0.8766940065845263
82483,-1.3831346809150633,0.46185200690120354
1424,13.031689838086997,0.7588173642756955
8975,-0.8535977784526083,-1.7588096653564818
653768,-4.732327320221807,-3.4608947283412346
64903,3.0085380868504292,-2.453117005160414
647047,-2.618460764794478,4.530416233028161
3801,8.415362568639607,1.510314710512229
103193,-3.486972690163933,1.2747602949917836
645722,6.355453669408178,-0.3352147636265495
8530,-1.0911988176384744,0.9167909260179313
5388,10.661173547699905,1.4690534008725074
1315,10.687104859353415,-1.4015230183422178
645689,10.645307902769499,-0.7339659626220535
1349,10.272853661991702,0.824631006296113
1674,8.803106009770277,1.8259982433993818
8293,-3.884473375712781,-0.5359276622907179
1760,-0.01799003840477176,0.3656965273654802
3497,-1.877962403830927,4.570736983339693
13826,-2.4000554121921573,4.079170947986624
1662,12.148258908488284,0.9220539592895842
1689,1.8604307535966633,-0.3951462265795059
26171,3.1745485976437955,0.49053008275425597
652543,5.659954148597659,2.16941376867706
25989,-0.8174648631031436,3.441385420326398
658700,-5.637519400944692,-2.105213353611837
1797,13.328305029480605,-0.4054806937943775
3810,1.2529509587477463,1.355008302355476
