IDPERSONA,RAMA,PC1,PC2
2380,ADMINISTRATIVO,-0.02943611517548561,0.08415041118860245
2391,ADMINISTRATIVO,0.13346067070960999,-0.06432390213012695
2455,ADMINISTRATIVO,-0.02832016535103321,0.11370787024497986
2535,ADMINISTRATIVO,0.189007967710495,-0.050360966473817825
2544,ADMINISTRATIVO,0.03665146604180336,0.11465956270694733
2562,ADMINISTRATIVO,0.07845263928174973,-0.01452625822275877
2567,ADMINISTRATIVO,-0.04484805464744568,-0.05140170827507973
2612,ADMINISTRATIVO,0.037767138332128525,-0.1305161565542221
2626,ADMINISTRATIVO,0.057800035923719406,-0.06684233993291855
2693,ADMINISTRATIVO,0.06034824997186661,-0.08287099003791809
2704,ADMINISTRATIVO,-0.026011228561401367,0.014634400606155396
2735,ADMINISTRATIVO,0.1311713606119156,-0.017626406624913216
2748,ADMINISTRATIVO,-0.05122163146734238,0.10231786966323853
2823,ADMINISTRATIVO,0.08850842714309692,0.056289009749889374
2843,ADMINISTRATIVO,0.08337603509426117,-0.06400346755981445
2846,ADMINISTRATIVO,0.03299570083618164,-0.07946774363517761
2857,ADMINISTRATIVO,0.05227558687329292,-0.12262925505638123
2904,ADMINISTRATIVO,-0.04695851728320122,-0.050696685910224915
2957,ADMINISTRATIVO,-0.009590811096131802,-0.12215863913297653
2962,ADMINISTRATIVO,-0.048079486936330795,-0.10853847861289978
3000,ADMINISTRATIVO,-0.016176823526620865,-0.05453426390886307
3088,ADMINISTRATIVO,0.11302988976240158,-0.07516098022460938
3095,ADMINISTRATIVO,-0.06074688211083412,0.049614354968070984
3108,ADMINISTRATIVO,0.1539880335330963,-0.08528511971235275
3403,ADMINISTRATIVO,0.09447384625673294,-0.04970177263021469
3465,ADMINISTRATIVO,0.02100483514368534,0.04709353670477867
3467,ADMINISTRATIVO,0.04672624543309212,0.03406144678592682
3497,ADMINISTRATIVO,-0.021980682387948036,-0.020993469282984734
3503,ADMINISTRATIVO,0.05137048661708832,0.08131283521652222
3678,ADMINISTRATIVO,0.07857172936201096,0.05491027235984802
3680,ADMINISTRATIVO,0.06302477419376373,0.15087103843688965
