IDPERSONA,N_TRAMOS_ROL,N_CATEGORIAS_ROL_DISTINTAS,CATEGORIA_CARGO_ACTUAL,TIPOEMPLEADO_CATEGORIA_ACTUAL,CARGO_ACTUAL_ESTRUCTURAL,UNIDAD_ACTUAL_ESTRUCTURAL,VIGENTE_TRAMO_ESTRUCTURAL,ANIOS_EN_CATEGORIA_ACTUAL,CATEGORIA_CARGO_PRIMERA,ES_TRAYECTORIA_ESTABLE,ES_MIXTO,CARGOS_ACTUALES_MIXTO,CATEGORIAS_ACTUALES_MIXTO,DURACION_MEDIANA_TRAMO_ANIOS,TURBULENCIA_TRAMOS,ENTROPIA_CATEGORIA_CARGO,PROPORCION_ANIOS_ADMINISTRATIVO,N_TRANSICIONES_ROL,N_TRANSICIONES_AA_A_DD,N_TRANSICIONES_DD_A_AA,TUVO_TRANSICION_AA_A_DD,TUVO_TRANSICION_DD_A_AA,ANIOS_DESDE_ULTIMA_TRANSICION,N_ROLES_ADICIONALES_SIMULTANEOS_DISTINTOS,CATEGORIA_ROL_ADICIONAL_MAS_RECIENTE,TUVO_ROL_ADICIONAL_SIMULTANEO,ANIOS_EN_UNIDAD_ACTUAL,TUVO_FUNCION_ADICIONAL,N_FUNCIONES_ADICIONALES,N_CATEGORIAS_FUNCION_ADICIONAL_DISTINTAS,TUVO_SUBROGACION,N_SUBROGACIONES,TUVO_FUNCION_NO_COINCIDENTE_CON_CONTRATO,CATEGORIA_FUNCION_ADICIONAL_MAS_RECIENTE,CARGO_PUNTUAL_VIGENTE,UNIDAD_PUNTUAL_VIGENTE,CATEGORIA_PUNTUAL_VIGENTE,TIPOEMPLEADO_PUNTUAL_VIGENTE
78066,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,1.7,TECNICO_DOCENTE_APOYO,True,False,,,1.22,0.55,-0.0,0.0,0,0,0,False,False,,0,,False,1.7,False,0,0,False,0,False,,,,,
78086,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,True,0.59,TECNICO_DOCENTE_APOYO,True,False,,,1.5,0.85,-0.0,0.0,0,0,0,False,False,,0,,False,0.59,False,0,0,False,0,False,,,,,
78101,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",False,1.74,TECNICO_DOCENTE_APOYO,True,False,,,1.74,,-0.0,0.0,0,0,0,False,False,,0,,False,1.74,False,0,0,False,0,False,,,,,
78121,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",False,0.24,TECNICO_DOCENTE_APOYO,True,False,,,0.24,,-0.0,0.0,0,0,0,False,False,,0,,False,0.24,False,0,0,False,0,False,,,,,
78135,1,1,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE DE BIENESTAR POLITÉCNICO,GERENCIA DE BIENESTAR POLITÉCNICO,True,4.37,ASISTENCIA_SECRETARIAL_OFICINA,True,False,,,4.37,,-0.0,1.0,0,0,0,False,False,,0,,False,3.87,False,0,0,False,0,False,,,,,
78220,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,True,1.95,TECNICO_DOCENTE_APOYO,True,False,,,1.95,,-0.0,0.0,0,0,0,False,False,,0,,False,1.95,False,0,0,False,0,False,,,,,
78260,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,False,0.28,TECNICO_DOCENTE_APOYO,True,False,,,0.28,,-0.0,0.0,0,0,0,False,False,,0,,False,0.28,False,0,0,False,0,False,,,,,
78305,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 4 (TC),DIRECCIÓN DE ADMISIONES,False,0.22,TECNICO_DOCENTE_APOYO,True,False,,,0.25,0.13,-0.0,0.0,0,0,0,False,False,,0,,False,0.22,False,0,0,False,0,False,,,,,
78314,2,2,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,1.96,TECNICO_DOCENTE_APOYO,False,False,,,2.21,0.16,0.6867,0.0,1,0,0,False,False,1.96,0,,False,1.96,False,0,0,False,0,False,,,,,
78357,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO ECUATORIANO DE INVESTIGACIÓN Y DESARROLLO EN NANOTECNOLOGÍA,False,0.52,TECNICO_DOCENTE_APOYO,True,False,,,1.03,0.7,-0.0,0.0,0,0,0,False,False,,0,,False,0.52,False,0,0,False,0,False,,,,,
78381,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.11,TECNICO_DOCENTE_APOYO,True,False,,,0.11,,-0.0,0.0,0,0,0,False,False,,0,,False,0.11,False,0,0,False,0,False,,,,,
78432,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),DECANATO DE INVESTIGACIÓN,False,0.84,TECNICO_DOCENTE_APOYO,True,False,,,0.84,,-0.0,0.0,0,0,0,False,False,,0,,False,0.84,False,0,0,False,0,False,,,,,
78450,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,UNIDAD DE VINCULACIÓN CON LA SOCIEDAD,False,0.02,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.02,,-0.0,1.0,0,0,0,False,False,,0,,False,0.02,False,0,0,False,0,False,,,,,
78479,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE DESARROLLO DE SISTEMAS 1,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,True,3.7,PROFESIONAL_ANALISTA,True,False,,,3.7,,-0.0,1.0,0,0,0,False,False,,0,,False,3.7,False,0,0,False,0,False,,,,,
78499,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,False,0.47,TECNICO_DOCENTE_APOYO,True,False,,,1.57,0.99,-0.0,0.0,0,0,0,False,False,,0,,False,0.47,False,0,0,False,0,False,,,,,
78513,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE PLANIFICACIÓN Y PROYECTOS,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,True,2.87,PROFESIONAL_ANALISTA,True,False,,,2.87,,-0.0,1.0,0,0,0,False,False,,0,,False,2.87,False,0,0,False,0,False,,,,,
78520,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES",True,0.69,TECNICO_DOCENTE_APOYO,True,False,,,1.39,0.71,-0.0,0.0,0,0,0,False,False,,0,,False,0.69,False,0,0,False,0,False,,,,,
78528,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN,False,0.36,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.36,,-0.0,1.0,0,0,0,False,False,,0,,False,0.36,False,0,0,False,0,False,,,,,
78543,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,0.33,TECNICO_DOCENTE_APOYO,True,False,,,0.26,0.39,-0.0,0.0,0,0,0,False,False,,0,,False,0.33,False,0,0,False,0,False,,,,,
78638,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,UNIDAD DE VINCULACIÓN CON LA SOCIEDAD,False,0.08,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.08,,-0.0,1.0,0,0,0,False,False,,0,,False,0.08,False,0,0,False,0,False,,,,,
78656,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",False,7.66,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,4.25,1.14,0.3206,0.0,1,0,0,False,False,10.12,0,,False,0.05,True,3,1,False,0,True,OTROS_AA,,,,
78685,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,False,6.98,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,6.98,,-0.0,0.0,0,0,0,False,False,,0,,False,3.66,True,15,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
78701,5,3,PROFESIONAL_ESPECIALIZADO_TECNICO,ADMINISTRATIVO,PSICÓLOGO,GERENCIA DE BIENESTAR POLITÉCNICO,True,7.7,PROFESIONAL_ESPECIALIZADO_TECNICO,False,True,PSICÓLOGO; PROFESOR NO TITULAR OCASIONAL (TP),PROFESIONAL_ESPECIALIZADO_TECNICO;DOCENTE_NO_TITULAR_OCASIONAL,0.72,1.55,0.5592,0.9642,3,1,0,True,False,0.37,1,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,3.87,True,8,1,True,8,True,OTROS_AA,,,,
78729,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE INFRAESTRUCTURA INFORMÁTICA 2,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,True,10.91,PROFESIONAL_ANALISTA,True,False,,,10.91,,-0.0,1.0,0,0,0,False,False,,0,,False,2.37,False,0,0,False,0,False,,,,,
78731,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AUXILIAR 2 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,True,6.46,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,4.94,0.43,0.6455,0.0,1,0,0,False,False,6.46,0,,False,6.46,True,7,2,True,1,True,OTROS_AA,PRESTACIÓN SERVICIOS PROFESIONALES,DESCONOCIDA,DOCENTE_CONTRATADO_SERVICIOS_CIVILES,DOCENTE
78761,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,False,3.75,TECNICO_DOCENTE_APOYO,True,False,,,3.75,,-0.0,0.0,0,0,0,False,False,,0,,False,3.75,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
78762,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,True,1.96,TECNICO_DOCENTE_APOYO,True,False,,,1.14,1.0,-0.0,0.0,0,0,0,False,False,,0,,False,1.96,False,0,0,False,0,False,,,,,
78783,1,1,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,OPERADOR DE EQUIPOS DE MONITOREO,DIRECCIÓN DE SERVICIOS GENERALES,False,5.83,SERVICIOS_GENERALES_OFICIOS,True,False,,,5.83,,-0.0,1.0,0,0,0,False,False,,0,,False,2.83,False,0,0,False,0,False,,,,,
78814,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,0.38,TECNICO_DOCENTE_APOYO,True,False,,,0.38,,-0.0,0.0,0,0,0,False,False,,0,,False,0.38,False,0,0,False,0,False,,,,,
78866,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,0.91,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,1.87,0.72,0.5558,0.0,1,0,0,False,False,5.12,0,,False,3.75,False,0,0,False,0,False,,,,,
78867,6,2,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,1.39,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,0.39,0.92,0.0384,0.0063,2,1,1,True,True,9.93,0,,False,1.39,False,0,0,False,0,False,,,,,
78898,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,6.46,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,5.46,0.26,0.6765,0.0,1,0,0,False,False,6.46,0,,False,8.7,True,1,1,False,0,True,OTROS_AA,,,,
78901,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,False,0.24,TECNICO_DOCENTE_APOYO,True,False,,,0.24,,-0.0,0.0,0,0,0,False,False,,0,,False,0.24,False,0,0,False,0,False,,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,CONTRATO_SERVICIOS_PROFESIONALES_PROYECTO,ADMINISTRATIVO
78953,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (MT),DECANATO DE GRADO,False,4.62,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,4.62,,-0.0,0.0,0,0,0,False,False,,0,,False,0.27,False,0,0,False,0,False,,,,,
78970,2,2,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE DE COMUNICACIÓN,GERENCIA DE COMUNICACIÓN,False,6.41,PROFESIONAL_ANALISTA,False,False,,,3.7,1.04,0.3937,1.0,1,0,0,False,False,9.7,0,,False,0.04,False,0,0,False,0,False,,,,,
79361,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,0.0,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,0.0,,0.0,,0,0,0,False,False,,0,,False,0.0,False,0,0,False,0,False,,,,,
79972,3,3,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE TALENTO HUMANO 1,DIRECCIÓN DE TALENTO HUMANO,True,4.21,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,3.58,0.82,0.7794,1.0,2,0,0,False,False,4.21,0,,False,7.96,False,0,0,False,0,False,,,,,
80032,3,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.27,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.27,0.22,-0.0,0.0,0,0,0,False,False,,0,,False,0.27,False,0,0,False,0,False,,,,,
80194,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,2.32,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.32,,-0.0,0.0,0,0,0,False,False,,0,,False,2.32,False,0,0,False,0,False,,,,,
80200,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,8.38,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,8.38,,-0.0,0.0,0,0,0,False,False,,0,,False,8.38,False,0,0,False,0,False,,,,,
80206,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,8.38,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,8.38,,-0.0,0.0,0,0,0,False,False,,0,,False,8.38,False,0,0,False,0,False,,,,,
80235,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,True,1.36,TECNICO_DOCENTE_APOYO,True,False,,,1.36,,-0.0,0.0,0,0,0,False,False,,0,,False,1.36,False,0,0,False,0,False,,,,,
80316,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.61,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.61,,-0.0,0.0,0,0,0,False,False,,0,,False,0.61,False,0,0,False,0,False,,,,,
80318,3,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,4.96,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,1.0,1.1,-0.0,0.0,0,0,0,False,False,,0,,False,4.96,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
80918,3,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,False,3.24,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.41,1.25,-0.0,0.0,0,0,0,False,False,,0,,False,3.24,False,0,0,False,0,False,,,,,
81202,1,1,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,ADMINISTRATIVO,GERENTE DE COMUNICACIÓN,GERENCIA DE COMUNICACIÓN,True,5.08,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,False,,,5.08,,-0.0,1.0,0,0,0,False,False,,0,,False,3.84,True,2,1,False,0,False,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,,
81247,3,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.85,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.44,0.49,-0.0,0.0,0,0,0,False,False,,0,,False,0.85,False,0,0,False,0,False,,,,,
81391,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,0.96,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.96,,-0.0,0.0,0,0,0,False,False,,0,,False,0.96,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
81684,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,3.34,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,3.34,,-0.0,0.0,0,0,0,False,False,,0,,False,3.34,False,0,0,False,0,False,,,,,
81761,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,0.52,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,3.95,1.23,-0.0,0.0,0,0,0,False,False,,0,,False,0.52,False,0,0,False,0,False,,,,,
81832,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,1.6,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.99,0.87,-0.0,0.0,0,0,0,False,False,,0,,False,1.6,False,0,0,False,0,False,,,,,
82056,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA ADMINISTRATIVO,DECANATO DE VINCULACIÓN,True,10.37,PROFESIONAL_ANALISTA,True,False,,,10.37,,-0.0,1.0,0,0,0,False,False,,0,,False,4.62,False,0,0,False,0,False,,,,,
82478,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",False,1.19,TECNICO_DOCENTE_APOYO,True,False,,,1.19,,-0.0,0.0,0,0,0,False,False,,0,,False,0.36,False,0,0,False,0,False,,,,,
82483,5,2,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),DECANATO DE INVESTIGACIÓN,False,0.17,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,0.25,0.79,0.2373,0.9362,1,1,0,True,False,0.42,0,,False,0.17,False,0,0,False,0,False,,,,,
82497,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE CALIDAD Y ACREDITACIÓN 1,SECRETARÍA TÉCNICA DE ASEGURAMIENTO DE LA CALIDAD,True,1.61,PROFESIONAL_ANALISTA,True,False,,,1.61,,-0.0,1.0,0,0,0,False,False,,0,,False,1.61,False,0,0,False,0,False,,,,,
83678,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,AUDITOR INTERNO 2,AUDITORÍA INTERNA,False,8.0,PROFESIONAL_ANALISTA,True,False,,,8.0,,-0.0,1.0,0,0,0,False,False,,0,,False,1.64,True,3,1,True,3,False,OTROS_AA,,,,
84005,2,2,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE EJECUTIVA 2,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,0.46,TECNICO_DOCENTE_APOYO,False,False,,,0.51,0.15,0.6874,0.4465,1,0,1,False,True,0.46,0,,False,0.46,False,0,0,False,0,False,,,,,
86407,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,False,5.91,TECNICO_DOCENTE_APOYO,True,False,,,5.91,,-0.0,0.0,0,0,0,False,False,,0,,False,5.91,False,0,0,False,0,False,,,,,
86476,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE COMPRAS PÚBLICAS 1,DESCONOCIDA,False,5.18,PROFESIONAL_ANALISTA,True,False,,,5.18,,-0.0,1.0,0,0,0,False,False,,0,,False,0.0,False,0,0,False,0,False,,,,,
86483,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS,DIRECCIÓN DE SERVICIOS GENERALES,True,10.7,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,10.7,,-0.0,1.0,0,0,0,False,False,,0,,False,7.7,False,0,0,False,0,False,,,,,
86484,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS DE MANTENIMIENTO,DIRECCIÓN DE SERVICIOS GENERALES,True,10.7,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,10.7,,-0.0,1.0,0,0,0,False,False,,0,,False,7.7,False,0,0,False,0,False,,,,,
86486,3,2,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,SUPERVISOR DE CONSERJERÌA,DIRECCIÓN DE SERVICIOS GENERALES,True,1.7,AUXILIAR_AYUDANTE_OPERATIVO,False,False,,,1.7,1.34,0.4381,1.0,2,0,0,False,False,1.5,0,,False,7.7,False,0,0,False,0,False,,,,,
86488,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS,DIRECCIÓN DE SERVICIOS GENERALES,True,10.7,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,10.7,,-0.0,1.0,0,0,0,False,False,,0,,False,7.7,False,0,0,False,0,False,,,,,
86489,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS DE MANTENIMIENTO,AJÁ PARQUE DE LA CIENCIA,True,10.64,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,10.64,,-0.0,1.0,0,0,0,False,False,,0,,False,1.7,False,0,0,False,0,False,,,,,
86490,3,2,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÈCNICO DE ANDAMIAJE Y LIMPIEZA INDUSTRIAL,DIRECCIÓN DE SERVICIOS GENERALES,True,1.7,AUXILIAR_AYUDANTE_OPERATIVO,False,False,,,1.7,1.34,0.4381,1.0,2,0,0,False,False,1.5,0,,False,7.7,False,0,0,False,0,False,,,,,
86494,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,True,3.29,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,5.33,0.54,0.6182,0.0,1,0,0,False,False,3.29,0,,False,10.66,True,6,2,True,1,True,OTROS_AA,,,,
86495,4,2,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,INSPECTOR DE MEDIDORES DE ENERGÌA ELÈCTRICA Y AGUA POTABLE,DIRECCIÓN DE SERVICIOS GENERALES,True,1.7,AUXILIAR_AYUDANTE_OPERATIVO,False,False,,,0.86,1.6,0.4379,1.0,2,0,0,False,False,1.34,0,,False,7.7,False,0,0,False,0,False,,,,,
86496,2,2,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,PINTOR,DIRECCIÓN DE SERVICIOS GENERALES,True,1.7,AUXILIAR_AYUDANTE_OPERATIVO,False,False,,,5.35,0.96,0.4382,1.0,1,0,0,False,False,1.7,0,,False,7.7,False,0,0,False,0,False,,,,,
86515,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS DE MANTENIMIENTO,CENTRO DE EMPRENDIMIENTO E INNOVACIÓN I3LAB,True,10.7,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,10.7,,-0.0,1.0,0,0,0,False,False,,0,,False,6.7,False,0,0,False,0,False,,,,,
86548,1,1,PROFESIONAL_ESPECIALIZADO_TECNICO,ADMINISTRATIVO,MÉDICO OCUPACIONAL,DIRECCIÓN DE SEGURIDAD Y SALUD OCUPACIONAL,True,10.56,PROFESIONAL_ESPECIALIZADO_TECNICO,True,False,,,10.56,,-0.0,1.0,0,0,0,False,False,,0,,False,10.12,False,0,0,False,0,False,,,,,
