IDPERSONA,TIPOEMPLEADO_DESC,CATEGORIA_CARGO,TRAMO_INICIO,TRAMO_FIN,N_CONTRATOS,CARGO_TRAMO,UNIDAD_TRAMO,CATEGORIA_CARGO_BASE_SIMULTANEA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-10-14,2024-10-28,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-12-26,2024-12-31,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-01-23,2025-01-24,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-03-05,2025-03-21,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-03-24,2025-04-08,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-09-08,2025-09-10,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-10-23,2025-10-24,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-11-05,2025-11-07,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-12-26,2026-01-04,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-03-30,2026-04-17,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-08-17,2026-08-30,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2455,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2020-10-12,2020-10-15,1,SUBGERENTE DE SERVICIOS INFORMÁTICOS,DESCONOCIDA,PROFESIONAL_ANALISTA
2455,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-03-22,2021-04-01,1,SUBGERENTE DE SERVICIOS INFORMÁTICOS,DESCONOCIDA,PROFESIONAL_ANALISTA
2455,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-08-10,2021-10-08,1,SUBGERENTE DE SERVICIOS INFORMÁTICOS,DESCONOCIDA,PROFESIONAL_ANALISTA
2455,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-10-14,2021-10-27,1,SUBGERENTE DE SERVICIOS INFORMÁTICOS,DESCONOCIDA,PROFESIONAL_ANALISTA
2544,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2020-12-18,2020-12-31,1,SUBGERENTE DE INFRAESTRUCTURA TECNOLÓGICA Y SEGURIDAD INFORMÁTICA,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2701,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-03-06,2023-03-08,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
3057,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-05-24,2025-05-31,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
3057,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-07-15,2025-08-01,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
3057,DOCENTE,DOCENTE_TITULAR_CARRERA,2025-12-05,,2,PROFESOR TITULAR AUXILIAR 2 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,AUTORIDAD_ACADEMICA_SUPERIOR
3326,DOCENTE,DOCENTE_TITULAR_CARRERA,2023-09-07,2023-09-15,1,PROFESOR TITULAR PRINCIPAL 3 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,AUTORIDAD_ACADEMICA_SUPERIOR
3342,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-02-22,2024-02-22,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
3342,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-03-05,2024-03-10,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
3342,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-19,2025-03-21,1,SUBDECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
3342,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-11-19,2025-11-21,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
3342,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-09-07,,2,DECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
3465,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-11-27,2021-12-02,1,DIRECTOR DEL CENTRO DE INFORMACIÓN BIBLIOTECARIA,CENTRO DE INFORMACIÓN BIBLIOTECARIA,SERVICIOS_GENERALES_OFICIOS
3465,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-04-11,2023-04-29,6,DIRECTOR DEL CENTRO DE INFORMACIÓN BIBLIOTECARIA,CENTRO DE INFORMACIÓN BIBLIOTECARIA,SERVICIOS_GENERALES_OFICIOS
3467,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-03-22,2021-04-09,1,DIRECTOR DEL CENTRO DE INFORMACIÓN BIBLIOTECARIA,DESCONOCIDA,SERVICIOS_GENERALES_OFICIOS
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-07-22,2024-07-23,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-08-26,2024-08-30,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-10-07,2024-10-08,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-02-21,2025-02-27,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-06-23,2025-07-11,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-08-13,2025-08-15,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-09-21,2025-09-25,2,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-12-26,2025-12-31,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-02-27,2026-02-27,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-06-01,2026-06-02,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-07-01,2026-07-03,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3503,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-08-03,2026-08-09,1,DIRECTOR DE SOSTENIBILIDAD,DIRECCIÓN DE SOSTENIBILIDAD,PROFESIONAL_ANALISTA
3600,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-01-27,2026-02-03,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
3600,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-12,2026-07-18,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-11-15,2022-11-19,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-04-10,2023-04-13,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-04-24,2023-05-05,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-09-06,2023-09-14,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-10,2023-10-15,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-18,2023-10-21,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-02-22,2024-03-01,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-09-02,2024-10-03,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-10-15,2024-10-20,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-11-24,2024-11-28,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-01-28,2025-01-30,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-10,2025-03-18,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-25,2025-04-15,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-05-01,2025-05-09,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-10-14,2025-10-19,1,DECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3685,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-26,2026-03-29,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-02-12,2020-02-16,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-02-26,2024-03-01,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-04-22,2024-04-27,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-12-23,2025-12-24,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-01-19,2026-01-30,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-02-02,2026-02-13,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-31,2026-04-01,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-04-15,2026-05-02,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-06-21,2026-06-28,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-12,2026-07-17,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3725,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-21,2026-07-25,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-10-22,2019-10-23,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-11-17,2019-11-20,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-01-26,2020-02-01,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-02-21,2020-03-15,2,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-05-03,2021-05-05,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-07-14,2021-07-16,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-09-04,2021-09-20,2,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-09-30,2021-10-01,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-11-15,2021-11-24,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-02,2022-03-12,2,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-14,2022-03-20,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-04-15,2022-04-18,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-05-02,2022-05-03,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-06-26,2022-07-02,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-07-04,2022-07-12,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-09-02,2022-09-09,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-09-12,2022-09-14,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-09-26,2022-10-02,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-10-10,2022-10-15,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3728,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-10-30,2022-11-06,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
3800,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-01-19,2024-01-28,1,GERENTE ADMINISTRATIVO,RECTORADO,PROFESIONAL_ANALISTA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-07-18,2022-07-22,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-02-07,2023-02-11,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-02-22,2023-03-13,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-03-20,2023-03-24,2,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-07-18,2023-07-22,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-08-18,2023-08-18,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-08-28,2023-08-29,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-08-31,2023-09-08,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-10,2023-10-13,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-16,2023-10-19,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-31,2023-11-05,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-11-08,2023-11-10,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-11-24,2023-11-24,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
3829,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-11-28,2023-11-28,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-12-03,2023-12-06,1,DECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-02-14,2024-03-01,2,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-03-18,2024-03-29,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-04-22,2024-05-02,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-05-24,2024-06-07,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-08,2024-07-08,1,DECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-18,2024-07-20,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-31,2024-08-02,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-01-28,2025-01-30,1,DECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-02-17,2025-02-25,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
4082,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-05,2025-03-10,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
