IDPERSONA,TIPOEMPLEADO_DESC,CATEGORIA_CARGO,TRAMO_INICIO,TRAMO_FIN,N_CONTRATOS,CARGO_TRAMO,UNIDAD_TRAMO
60381,DOCENTE,TECNICO_DOCENTE_APOYO,2023-05-29,,12,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
60402,DOCENTE,TECNICO_DOCENTE_APOYO,2023-09-20,2023-12-31,1,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
60408,DOCENTE,TECNICO_DOCENTE_APOYO,2023-09-20,2023-12-31,1,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
60474,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-12-01,2019-09-20,3,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
60474,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2024-06-10,,8,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
60511,DOCENTE,TECNICO_DOCENTE_APOYO,2021-05-25,2021-12-31,1,TÉCNICO DOCENTE 4 (TC),DIRECCIÓN DE ADMISIONES
60511,DOCENTE,TECNICO_DOCENTE_APOYO,2022-06-06,,14,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
60559,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-01-01,2015-03-13,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
60559,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-01,2020-03-31,8,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
60559,DOCENTE,DOCENTE_TITULAR_CARRERA,2020-04-01,,15,PROFESOR TITULAR AUXILIAR 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
60619,DOCENTE,TECNICO_DOCENTE_APOYO,2024-11-21,2024-12-31,1,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
60638,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2024-09-02,2025-01-03,2,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
60687,DOCENTE,TECNICO_DOCENTE_APOYO,2024-11-15,2024-12-31,1,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
60737,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2016-11-01,,49,ANALISTA DE DESARROLLO DE SISTEMAS 3,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
60838,DOCENTE,TECNICO_DOCENTE_APOYO,2022-01-03,,15,TÉCNICO DE INVESTIGACIÓN 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
61079,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2023-09-01,2024-06-30,1,ASISTENTE DE SOPORTE TÉCNICO,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
61079,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2024-07-01,,17,ANALISTA DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
61199,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2015-02-09,2016-09-03,3,ASISTENTE DE COMUNICACIÓN SOCIAL,DESCONOCIDA
61199,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-10-06,2023-05-31,16,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
61199,DOCENTE,DOCENTE_TITULAR_CARRERA,2023-06-01,,13,PROFESOR TITULAR AUXILIAR 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
61323,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2015-01-01,2015-12-01,1,ASISTENTE DE PLANIFICACIÓN Y PROYECTOS,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA
61323,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2015-12-02,,39,ANALISTA DE INFORMACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2018-01-01,2019-01-31,2,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2021-01-01,2023-11-28,5,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2024-06-03,2024-06-14,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2024-07-03,2024-07-05,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2024-07-18,2024-07-18,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2024-07-20,2024-07-21,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2024-12-17,2024-12-18,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2024-12-26,2024-12-27,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-03-24,2025-03-26,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-06-09,2025-06-13,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-07-14,2025-07-18,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-12-26,2025-12-31,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-03-09,2026-03-20,1,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61359,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2026-05-04,,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61592,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2005-02-01,2006-01-31,1,RECEPCIONISTA,DESCONOCIDA
61592,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2008-10-01,2010-12-31,4,SECRETARIA AUXILIAR,DESCONOCIDA
61592,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2011-04-01,,56,ASISTENTE EJECUTIVA 1,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61593,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2008-10-01,,63,ASISTENTE EJECUTIVA 1,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61594,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,1989-11-20,1990-02-19,1,AUXILIAR DE BIBLIOTECA,DESCONOCIDA
61594,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,1990-05-01,1993-01-30,4,AUXILIAR DE BIBLIOTECA,DESCONOCIDA
61594,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,2002-02-01,2003-01-31,1,COORDINADORA,DESCONOCIDA
61594,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,2008-10-01,2009-12-31,2,COORDINADORA,DESCONOCIDA
61594,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,2010-01-01,2010-12-31,2,BIBLIOTECARIO,DESCONOCIDA
61594,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,2011-04-01,2026-01-31,24,BIBLIOTECARIO,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
61595,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2007-08-01,2007-11-30,1,SECRETARIA,DESCONOCIDA
61595,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2008-10-01,2010-12-31,4,SECRETARIA,DESCONOCIDA
61595,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2011-04-01,2020-12-01,8,ASISTENTE DE ADMISIONES,DIRECCIÓN DE ADMISIONES
61634,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2004-05-04,2005-05-03,1,SECRETARIA,DESCONOCIDA
61634,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2008-10-01,2014-12-31,5,AUXILIAR TÉCNICO ACADÉMICO,DESCONOCIDA
61634,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2015-01-01,2023-12-01,25,ASISTENTE DE ADMISIONES,DIRECCIÓN DE ADMISIONES
61651,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2008-10-01,,22,AUXILIAR DE SERVICIOS,DIRECCIÓN DE SERVICIOS GENERALES
61653,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2004-01-01,2004-12-31,1,AUXILIAR DE SERVICIOS,DESCONOCIDA
61653,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2008-10-01,,22,AUXILIAR DE SERVICIOS,DIRECCIÓN DE SERVICIOS GENERALES
61654,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2001-08-01,,38,AUXILIAR DE SERVICIOS,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
61664,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2007-06-25,2007-08-04,1,PROFESOR,DESCONOCIDA
61664,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-05-18,2009-09-25,1,PROFESOR,DESCONOCIDA
61664,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-10-12,2010-03-02,2,PROFESOR,DESCONOCIDA
61664,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-05-13,,29,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
61688,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2008-10-01,,34,AUXILIAR DE SERVICIOS,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
61700,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2008-10-01,2008-12-30,1,DIRECTORA DE DANZA,DESCONOCIDA
61700,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,2009-01-01,2014-12-31,4,COORDINADOR DE DANZA,DESCONOCIDA
61700,ADMINISTRATIVO,OTROS_AA,2015-01-01,,30,PROMOTOR DE ARTE Y CULTURA,GERENCIA DE BIENESTAR POLITÉCNICO
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2008-10-13,2009-03-02,1,PROFESOR PREGRADO,DESCONOCIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2010-05-17,2013-12-31,5,PROFESOR PREGRADO,DESCONOCIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-10-10,2017-03-17,2,PROFESOR NO TITULAR OCASIONAL 1 (TP),FACULTAD DE CIENCIAS DE LA VIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-05-02,2017-09-22,1,PROFESOR NO TITULAR OCASIONAL 1 (TP),FACULTAD DE CIENCIAS DE LA VIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-10-01,2019-02-22,2,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS DE LA VIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2019-05-13,2019-09-20,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS DE LA VIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2020-10-12,2022-02-18,3,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS DE LA VIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2022-05-09,2022-10-03,1,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS DE LA VIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2022-10-11,2023-02-17,3,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS DE LA VIDA
61751,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2023-05-15,2024-02-16,3,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS DE LA VIDA
61775,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2020-10-05,2021-02-19,2,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
61948,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2008-10-13,2009-03-02,1,PROFESOR PREGRADO,DESCONOCIDA
61948,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-05-18,2009-09-25,1,PROFESOR PREGRADO,DESCONOCIDA
61948,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-10-12,2010-03-02,2,PROFESOR PREGRADO,DESCONOCIDA
61948,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2010-05-17,2011-09-24,2,PROFESOR PREGRADO,DESCONOCIDA
61948,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2012-05-17,,28,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
63189,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2024-12-09,,6,ASISTENTE DE ACTIVOS FIJOS,GERENCIA FINANCIERA
64403,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2025-01-06,,4,AUXILIAR DE SERVICIOS,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
64414,ADMINISTRATIVO,OTROS_AA,2002-10-01,2003-03-31,1,CONTRATACIÓN DE SERVICIOS,DESCONOCIDA
64414,ADMINISTRATIVO,OTROS_AA,2003-10-01,2003-12-31,1,CONTRATACIÓN DE SERVICIOS,DESCONOCIDA
64414,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2009-01-01,2012-12-31,4,AUXILIAR DE INVESTIGACIÓN,DESCONOCIDA
64414,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,2013-01-01,2013-12-31,1,OPERARIA DE LABORATORIO,DESCONOCIDA
64414,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2014-03-01,2014-12-31,1,AUXILIAR DE INVESTIGACIÓN,DESCONOCIDA
64414,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2015-01-01,2016-10-31,2,ASISTENTE DE ACTIVOS FIJOS,DIRECCIÓN DE ADQUISICIONES Y SUMINISTROS
64414,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2016-11-01,2020-11-01,8,ANALISTA DE COMPRAS PÚBLICAS 2,DIRECCIÓN DE ADQUISICIONES Y SUMINISTROS
64414,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-08-04,,5,ANALISTA DE COMPRAS PÚBLICAS 2,DIRECCIÓN DE ADQUISICIONES
64415,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2009-01-01,,32,AUXILIAR DE SERVICIOS,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR
64417,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2009-01-01,2009-12-31,1,ASISTENTE DE INVESTIGACIÓN,DESCONOCIDA
64417,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2014-10-01,2023-04-30,18,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA
64418,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2009-01-01,,34,AUXILIAR DE SERVICIOS,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
64419,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2009-01-01,,21,AUXILIAR DE SERVICIOS,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
64483,ADMINISTRATIVO,PROFESIONAL_ESPECIALIZADO_TECNICO,2008-10-07,2008-11-05,1,DISEÑADOR GRÁFICO,DESCONOCIDA
64483,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2019-10-01,2021-08-16,3,GERENTE DE COMUNICACIÓN SOCIAL Y ASUNTOS PÚBLICOS,GERENCIA DE COMUNICACIÓN SOCIAL Y ASUNTOS PÚBLICOS
64647,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2016-06-01,2016-09-20,1,ANALISTA DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,DESCONOCIDA
64647,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-05-01,2020-03-31,4,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
64647,DOCENTE,DOCENTE_TITULAR_CARRERA,2020-04-01,,23,PROFESOR TITULAR AUXILIAR 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
64657,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-10-29,2026-07-19,22,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
64657,DOCENTE,DOCENTE_TITULAR_CARRERA,2026-07-20,,2,PROFESOR TITULAR AUXILIAR 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
64903,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2008-10-13,2008-11-26,1,PROFESOR PREGRADO,DESCONOCIDA
64903,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-11,2015-10-02,2,PROFESOR NO TITULAR OCASIONAL (MT),DESCONOCIDA
64903,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-10-19,2016-02-26,1,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS DE LA VIDA
64903,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-04-01,2019-09-19,4,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2017-04-01,2023-05-04,12,ANALISTA DE SERVICIOS GENERALES DE UNIDAD ACADÉMICA,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2023-11-10,2023-11-10,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2023-12-21,2023-12-22,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-01-23,2024-04-21,4,DIRECTOR DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-04-23,2025-01-01,7,DIRECTOR DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-03-20,2025-03-21,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-05-16,2025-05-22,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-08-26,2025-08-29,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-10-13,2025-10-21,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2025-12-18,2025-12-31,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-03-23,2026-03-27,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-04-16,2026-04-16,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-04-27,2026-04-27,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-05-11,2026-05-22,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-06-04,2026-06-05,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-08-06,2026-08-07,1,ANALISTA DE SERVICIOS GENERALES,DIRECCIÓN DE SERVICIOS GENERALES
65182,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2026-08-18,,1,ANALISTA DE SERVICIOS GENERALES,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65191,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-05-09,2017-12-31,2,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
65191,DOCENTE,TECNICO_DOCENTE_APOYO,2018-01-01,2022-04-30,10,TÉCNICO DOCENTE 4 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
65192,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-05-01,2017-12-31,2,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
65192,DOCENTE,TECNICO_DOCENTE_APOYO,2018-01-01,2018-08-31,1,TECNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
65192,DOCENTE,TECNICO_DOCENTE_APOYO,2021-05-25,2021-08-31,1,TÉCNICO DOCENTE 4 (TC),DIRECCIÓN DE ADMISIONES
65192,DOCENTE,TECNICO_DOCENTE_APOYO,2021-10-04,2022-05-20,3,TÉCNICO DOCENTE 4 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
65357,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-05-01,2019-09-20,3,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65359,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-05-01,2017-12-31,2,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65359,DOCENTE,TECNICO_DOCENTE_APOYO,2018-01-01,2024-05-12,21,TÉCNICO DOCENTE 4 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65359,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2024-05-13,2024-09-19,1,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65359,DOCENTE,TECNICO_DOCENTE_APOYO,2024-09-20,2025-10-08,9,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65359,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2025-10-09,,6,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65363,DOCENTE,TECNICO_DOCENTE_APOYO,2019-01-01,2023-12-31,18,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN
65364,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-10-10,2022-08-31,16,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65367,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-10-01,2026-07-19,34,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
65367,DOCENTE,DOCENTE_TITULAR_CARRERA,2026-07-20,,1,PROFESOR TITULAR AUXILIAR 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
65378,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-10-01,2017-09-21,2,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
65378,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2023-05-19,2025-02-14,6,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
65380,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2023-06-01,2023-09-22,1,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
65380,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2023-10-02,,9,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
65520,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2017-01-01,2023-12-31,17,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
