IDPERSONA,CARGO,UNIDAD,INICIO,FIN,DURACION_ANIOS,ES_SIGNIFICATIVO,ES_PARALELO
66025,TÉCNICO DOCENTE 4 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-10-01,2024-05-12,5.61,True,False
66025,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2024-05-13,,2.34,True,False
66037,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2023-05-15,2024-02-16,0.76,True,False
66037,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2024-05-13,2026-02-13,1.75,True,False
66037,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2026-02-18,,0.57,True,False
66041,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-05-01,2017-12-31,1.67,True,False
66041,TECNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2018-09-14,0.7,True,False
66062,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2016-05-01,2017-08-07,1.27,True,False
66078,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2017-10-05,2025-05-11,7.6,True,False
66078,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2025-05-12,,1.35,True,False
66149,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2023-09-25,,2.98,True,False
66174,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-10-01,2017-09-15,0.96,True,False
66174,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-05-15,2024-02-18,0.76,True,False
66174,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2024-05-13,,2.34,True,False
66177,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2021-10-04,,4.95,True,False
66201,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2025-09-22,2025-12-31,0.27,True,False
66205,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2023-09-20,2023-12-31,0.28,True,False
66209,TECNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2017-10-01,2019-01-31,1.33,True,False
66209,TÉCNICO DOCENTE 4 (TC),DIRECCIÓN DE ADMISIONES,2021-05-25,2021-12-31,0.6,True,False
66209,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2022-05-16,,4.34,True,False
66284,AISTENTE DE RELACIONES PÚBLICAS,DESCONOCIDA,2014-04-07,2014-12-31,0.73,True,False
66284,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2016-10-01,2020-02-21,3.39,True,True
66284,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,ESCUELA DE DISEÑO Y COMUNICACIÓN VISUAL,2016-11-26,2016-11-26,0.0,False,True
66304,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-10-03,2020-12-31,4.24,True,False
66304,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2022-06-01,2022-12-31,0.58,True,False
66304,ANALISTA DE INFRAESTRUCTURA INFORMÁTICA 2,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-01-01,,3.71,True,False
66315,JEFE DE LABORATORIO DE COMPUTACIÓN,DESCONOCIDA,2014-07-14,2014-12-31,0.47,True,False
66315,ANALISTA DE INFRAESTRUCTURA INFORMÁTICA 2,DESCONOCIDA,2015-01-01,2016-05-01,1.33,True,False
66315,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2016-06-01,2017-05-31,1.0,True,False
66315,ANALISTA DE INFRAESTRUCTURA INFORMÁTICA 2,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2017-06-01,2024-03-18,6.79,True,True
66315,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2018-08-02,2018-08-06,0.01,False,True
66315,ASISTENTE DE SOPORTE TÉCNICO,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,2024-03-18,2026-07-13,2.32,True,True
66315,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2026-07-13,,0.18,False,True
66546,ASISTENTE DE ACTIVOS FIJOS,GERENCIA FINANCIERA,2017-04-01,,9.46,True,False
66602,DIRECTORA DE COMPRAS PÚBLICAS,DESCONOCIDA,2009-05-18,2014-12-31,5.62,True,False
66602,ABOGADO,DESCONOCIDA,2015-02-01,2020-12-01,5.83,True,True
66602,GERENTE JURÍDICO,DESCONOCIDA,2017-05-22,2017-06-05,0.04,False,True
66602,GERENTE JURÍDICO,DESCONOCIDA,2017-09-20,2017-09-27,0.02,False,True
66602,SECRETARIO ADMINISTRATIVO,SECRETARIA ADMINISTRATIVA,2020-08-15,2020-11-29,0.29,True,True
66660,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2013-05-13,2020-02-21,6.78,True,False
66819,PROFESOR,DESCONOCIDA,2009-05-18,2010-03-02,0.79,True,False
66819,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2013-05-13,,13.34,True,True
66819,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,DESCONOCIDA,2015-11-28,2016-08-02,0.68,True,True
66819,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2016-08-30,2016-11-26,0.24,False,True
66836,PROFESOR PREGRADO,DESCONOCIDA,2009-05-18,2011-05-16,1.99,True,False
66836,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2011-06-01,2025-05-14,13.95,True,False
66966,PROFESOR PREGRADO,DESCONOCIDA,2009-05-18,2009-09-25,0.36,True,False
66966,PROFESOR PREGRADO,DESCONOCIDA,2010-05-17,2012-05-16,2.0,True,False
66966,PROFESOR NO TITULAR OCASIONAL (TP),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2020-10-12,2025-02-14,4.34,True,False
66974,PROFESOR,DESCONOCIDA,2009-05-18,2010-03-02,0.79,True,False
66974,PROFESOR NO TITULAR OCASIONAL (TP),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2020-10-12,,5.93,True,False
67008,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2022-10-03,2024-02-16,1.37,True,False
67133,PROFESOR NO TITULAR OCASIONAL (TC),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,2024-09-30,2024-10-08,0.02,False,False
67497,ASISTENTE DE LABORATORIO,DESCONOCIDA,2009-05-25,2012-12-31,3.6,True,False
67497,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA,2016-10-01,2019-09-18,2.96,True,False
67520,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA ADMINISTRATIVA,2024-11-06,,1.86,True,False
67720,INVESTIGADOR ASOCIADO DEL AREA DE DIVERSIFICACIÓN,DESCONOCIDA,2007-11-15,2008-11-14,1.0,True,False
67720,INVESTIGADOR DE DIVERSIFICACIÓN,DESCONOCIDA,2008-12-01,2010-07-31,1.66,True,False
67720,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,2018-05-01,,8.38,True,False
67737,ASISTENTE DE LABORATORIO,DESCONOCIDA,2009-08-01,2012-12-31,3.42,True,False
67737,AUXILIAR TÉCNICO DE LABORATORIO,DESCONOCIDA,2013-01-01,2014-05-30,1.41,True,False
67737,TÉCNICO DOCENTE,DESCONOCIDA,2014-06-01,2015-12-31,1.58,True,True
67737,ANALISTA DE LABORATORIO DE INVESTIGACIÓN 2,CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,2015-12-02,,10.79,True,True
67810,SECRETARIA AUXILIAR,DESCONOCIDA,2009-08-01,2010-12-31,1.42,True,False
67810,ASISTENTE EJECUTIVA 2,GERENCIA JURÍDICA,2011-04-01,,15.46,True,False
67845,ENCARGADO DE LABORATORIO,DESCONOCIDA,2009-08-01,2012-12-31,3.42,True,False
67845,TÉCNICO DOCENTE,DESCONOCIDA,2013-01-01,2015-12-02,2.92,True,True
67845,ANALISTA DE LABORATORIO DE INVESTIGACIÓN 2,CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,2015-12-02,,10.79,True,True
67848,JEFE DE LABORATORIO DE PLACTON,DESCONOCIDA,2009-08-01,2012-12-31,3.42,True,False
67848,AUXILIAR TECNICO DE LABORATORIO,DESCONOCIDA,2013-01-01,2013-12-31,1.0,True,False
67848,TÉCNICO DOCENTE,DESCONOCIDA,2014-01-01,2015-12-02,1.92,True,True
67848,ANALISTA DE LABORATORIO DE INVESTIGACIÓN 2,CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,2015-12-02,,10.79,True,True
67869,TÉCNICO DE LABORATORIO,DESCONOCIDA,2009-08-01,2012-12-31,3.42,True,False
67869,ANALISTA DE LABORATORIO DE INVESTIGACIÓN,DESCONOCIDA,2013-01-01,2014-12-31,2.0,True,False
67869,TÉCNICO DOCENTE,DESCONOCIDA,2015-01-01,2015-12-02,0.92,True,True
67869,ANALISTA DE LABORATORIO DE INVESTIGACIÓN 3,CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,2015-12-02,,10.79,True,True
67874,ASISTENTE DE LABORATORIO,DESCONOCIDA,2009-08-01,2010-07-31,1.0,True,False
67874,ANALISTA DE LABORATORIO,DESCONOCIDA,2014-06-01,2014-12-31,0.58,True,False
67874,TÉCNICO DOCENTE,DESCONOCIDA,2015-01-01,2015-12-01,0.91,True,False
67874,ANALISTA DE LABORATORIO DE INVESTIGACIÓN 3,CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,2015-12-02,,10.79,True,False
67973,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2022-01-03,2023-10-01,1.74,True,False
68084,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2016-05-01,2016-08-19,0.3,True,False
68084,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2022-12-01,,3.79,True,False
68186,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2023-03-01,2025-12-31,2.84,True,False
68191,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2018-10-01,2019-02-22,0.39,True,False
68191,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2019-04-01,,7.46,True,False
68232,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2023-10-03,2023-12-31,0.24,False,False
68232,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2024-06-03,2025-02-14,0.7,True,False
68247,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2024-11-20,2024-12-31,0.11,False,False
68354,ASISTENTE DE LABORATORIO,DESCONOCIDA,2009-09-01,2012-12-31,3.33,True,False
68354,INVESTIGADORA,DESCONOCIDA,2013-01-01,2014-12-31,2.0,True,False
68354,TÉCNICO DOCENTE,DESCONOCIDA,2015-01-01,2015-06-01,0.41,True,True
68354,ANALISTA DE LABORATORIO DE INVESTIGACIÓN 3,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,2015-06-01,,11.29,True,True
68801,AYUDANTE DE COMPRAS LOCALES,DESCONOCIDA,2011-05-02,2014-12-31,3.67,True,False
68801,ANALISTA DE COMPRAS PÚBLICAS 2,DIRECCIÓN DE ADQUISICIONES,2015-01-01,,11.71,True,False
69235,ASISTENTE DE CALIDAD,DESCONOCIDA,2009-11-01,2012-12-31,3.16,True,False
69235,RECEPCIONISTA,DESCONOCIDA,2013-03-01,2013-12-31,0.83,True,False
69235,AUXILIAR ADMINISTRATIVO,DESCONOCIDA,2014-08-18,2014-12-31,0.37,True,False
69235,ASISTENTE EJECUTIVA 3,"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2015-01-01,2023-12-01,8.91,True,False
69247,SECRETARIA,DESCONOCIDA,2009-12-14,2009-12-30,0.04,False,False
69247,AYUDANTE DE CALIDAD Y CAPACITACION,DESCONOCIDA,2010-01-01,2013-02-28,3.16,True,False
69247,RECEPCIONISTA,DESCONOCIDA,2013-03-01,2013-12-31,0.83,True,False
69247,AUXILIAR DE TALENTO HUMANO,DESCONOCIDA,2014-01-01,2014-12-31,1.0,True,False
69247,ASISTENTE DE TALENTO HUMANO,DIRECCIÓN DE TALENTO HUMANO,2015-01-01,2022-01-01,7.0,True,False
69756,SECRETARIA AUXILIAR,DESCONOCIDA,2010-01-01,2010-12-31,1.0,True,False
69756,AUXILIAR DE SECRETARÍA,DESCONOCIDA,2011-01-01,2011-12-31,1.0,True,False
69756,SECRETARIA AUXILIAR,DESCONOCIDA,2012-01-01,2012-12-31,1.0,True,False
69756,ASISTENTE EJECUTIVA 2,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,2014-01-01,2016-05-01,2.33,True,False
69756,ASISTENTE EJECUTIVA 2,SECRETARÍA TÉCNICA DE ASEGURAMIENTO DE LA CALIDAD,2016-09-01,2023-07-04,6.84,True,False
69846,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2024-11-20,2024-12-31,0.11,False,False
70235,TÉCNICO DE ARCHIVO Y DIGITALIZACIÓN,DIRECCIÓN DE LA SECRETARÍA TÉCNICA ACADEMICA,2016-05-01,2022-03-09,5.85,True,True
70235,ASISTENTE EJECUTIVA 2,DIRECCIÓN DE LA SECRETARÍA TÉCNICA ACADEMICA,2022-03-01,,4.54,True,True
70512,CONTRATO CIVIL - SERVICIO TÉCNICO ESPECIALIZADO,UNIDAD DE BIENESTAR ESTUDIANTIL Y POLITÉCNICO,2017-01-03,2017-12-31,0.99,True,False
70512,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,UNIDAD DE BIENESTAR ESTUDIANTIL Y POLITÉCNICO,2018-01-02,2020-12-31,2.99,True,False
70512,TÉCNICO DOCENTE 1 (TC),DECANATO DE GRADO,2025-01-02,,1.7,True,False
71027,ANALISTA ADMINISTRATIVO,"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2022-07-01,,4.21,True,False
71044,PROFESOR NO TITULAR OCASIONAL 2 (TC),DESCONOCIDA,2017-04-26,2017-12-31,0.68,True,False
71044,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2026-02-13,8.12,True,False
72101,PROFESOR NO TITULAR OCASIONAL 2 (TC),DESCONOCIDA,2017-04-26,2017-12-31,0.68,True,False
72101,TÉCNICO DOCENTE 3 (MT),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-01-01,2021-09-26,3.73,True,False
72297,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-10-01,2017-12-31,1.25,True,False
72297,TÉCNICO DOCENTE 4 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2022-11-18,4.88,True,False
72297,TÉCNICO DE INVESTIGACIÓN 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2024-07-01,,2.21,True,False
72321,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2023-09-20,2023-12-31,0.28,True,False
73369,ASISTENTE DE LABORATORIO DE INVESTIGACIÓN,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,2016-07-01,,10.21,True,False
73396,TÉCNICO DOCENTE 3 (MT),DIRECCIÓN DE ADMISIONES,2023-05-29,2024-12-31,1.59,True,False
73399,TECNICO DOCENTE 1,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2018-05-01,2020-02-10,1.78,True,False
73399,TÉCNICO DE INVESTIGACIÓN 4 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2021-05-17,2021-10-03,0.38,True,False
73399,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2021-10-04,2022-02-18,0.38,True,False
73399,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2022-05-16,2024-05-05,1.97,True,False
73422,TÉCNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2015-05-01,2015-12-01,0.59,True,False
73422,ANALISTA DE LABORATORIO,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2015-12-02,,10.79,True,False
73427,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2018-10-01,2019-09-29,0.99,True,False
73427,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2021-05-17,,5.33,True,False
73466,PROFESOR NO TITULAR OCASIONAL (TC),DECANATO DE GRADO,2025-06-23,,1.23,True,False
73485,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2020-02-22,2023-12-31,3.85,True,False
73485,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2025-05-05,,1.37,True,False
73495,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-10-01,2017-12-31,1.25,True,False
73495,TECNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2018-09-13,0.7,True,False
73495,TECNICO DOCENTE 1,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-09-30,2020-02-21,0.39,True,False
73498,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2021-05-17,,5.33,True,False
73504,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-05-15,,3.34,True,False
73526,ABOGADO,GERENCIA JURÍDICA,2022-09-01,2026-03-31,3.58,True,False
73526,ANALISTA DE ASESORÍA JURÍDICA 3,GERENCIA JURÍDICA,2026-04-01,,0.46,True,False
73533,ANALISTA DE COMUNICACIÓN 3,GERENCIA DE COMUNICACIÓN,2021-03-01,,5.54,True,False
73548,ANALISTA DE RELACIONES INTERNACIONALES 3,GERENCIA DE RELACIONES EXTERNAS,2017-12-01,2022-08-01,4.66,True,True
73548,GERENTE DE RELACIONES INTERNACIONALES,DESCONOCIDA,2017-12-07,2019-04-21,1.37,True,True
73563,AUXILIAR DE REDES E INTERNET,DESCONOCIDA,2014-09-15,2014-12-31,0.29,True,False
73563,ASISTENTE DE SOPORTE TÉCNICO,DIRECCIÓN DE ADMISIONES,2015-01-01,2015-10-18,0.79,True,False
73563,ANALISTA DE INFRAESTRUCTURA INFORMÁTICA 2,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,2015-10-19,,10.91,True,False
73569,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2016-05-01,2016-08-30,0.33,True,False
73569,TÉCNICO DE LABORATORIO 3 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2019-09-30,2022-12-31,3.25,True,False
73569,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA,2023-01-01,,3.71,True,False
73609,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2016-08-15,2017-12-31,1.38,True,False
73609,TÉCNICO DE LABORATORIO 4,FACULTAD DE CIENCIAS DE LA VIDA,2018-01-01,2020-02-21,2.14,True,False
73609,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,2025-10-07,,0.94,True,False
73618,AYUDANTE DE CAPACITACIÓN,DESCONOCIDA,2014-06-01,2014-12-31,0.58,True,False
73618,ASISTENTE ADMINISTRATIVO,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2015-01-01,2024-12-08,9.93,True,False
73618,ANALISTA ESTADÍSTICO ACADÉMICO,ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,2024-12-09,,1.77,True,False
73639,ANALISTA FINANCIERO 1,GERENCIA FINANCIERA,2020-02-07,,6.61,True,False
73646,ASISTENTE DE TESORERÍA,DESCONOCIDA,2016-04-01,2018-08-01,2.33,True,True
73646,ANALISTA DE SEGUROS,DESCONOCIDA,2018-08-01,2020-12-16,2.38,True,True
73677,ASISTENTE ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2018-02-01,2024-01-15,5.95,True,False
73683,ANALISTA DE PROYECTOS DE VINCULACIÓN 3,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,2023-10-02,,2.96,True,False
73715,TÉCNICO DE INVESTIGACIÓN 1 (MT),DECANATO DE INVESTIGACIÓN,2023-03-01,2023-12-31,0.83,True,False
73715,TÉCNICO DE INVESTIGACIÓN 2 (MT),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2025-10-03,,0.95,True,False
73724,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,DESCONOCIDA,2016-08-01,2016-12-31,0.42,True,False
73724,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,UNIDAD DE VINCULACIÓN CON LA SOCIEDAD,2017-01-03,2017-12-31,0.99,True,False
73724,ANALISTA DE PROYECTOS DE VINCULACIÓN 2,DECANATO DE VINCULACIÓN,2021-03-01,,5.54,True,False
73742,AUXILIAR DE SERVICIOS,DIRECCIÓN DE SERVICIOS GENERALES,2019-05-02,2025-03-28,5.91,True,True
73742,JARDINERO/TRABAJADOR DEL DEPARTAMENTO DE GESTIÒN AMBIENTAL,DIRECCIÓN DE SERVICIOS GENERALES,2025-01-01,,1.71,True,True
73742,AUXILIAR DE SERVICIOS,DIRECCIÓN DE SERVICIOS GENERALES,2025-10-06,2025-10-21,0.04,False,True
73763,TÉCNICO DE LABORATORIO 4 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2018-06-01,2021-10-31,3.42,True,False
73767,SUPERVISOR DE DEPORTE,GERENCIA DE BIENESTAR POLITÉCNICO,2019-01-01,2024-09-01,5.67,True,False
73782,ANALISTA DE PLANIFICACIÓN Y PROYECTOS,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,2018-01-01,2022-09-01,4.66,True,False
73790,ANALISTA DE LABORATORIO,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2015-01-01,2022-01-29,7.08,True,False
73799,TECNICO DOCENTE 1,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-05-13,2020-05-31,1.05,True,False
73799,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2020-06-01,2026-02-13,5.7,True,False
73803,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2016-05-01,2016-09-05,0.35,True,False
73837,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2023-10-02,,2.96,True,False
74185,ANALISTA ESTADÍSTICO ACADÉMICO,DECANATO DE GRADO,2023-11-01,,2.87,True,True
74185,PROFESOR NO TITULAR OCASIONAL (TP),DECANATO DE GRADO,2025-05-12,2025-05-19,0.02,False,True
74205,ANALISTA DE LABORATORIO,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-09-16,,10.0,True,False
74221,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2024-11-21,2024-12-31,0.11,False,False
74257,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2016-05-01,2017-12-31,1.67,True,False
74257,TECNICO DOCENTE,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-01-01,2018-09-04,0.67,True,False
74257,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2020-10-01,2021-09-10,0.94,True,False
74261,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2022-06-28,,4.22,True,False
74289,ANALISTA ESTADÍSTICO ACADÉMICO,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2017-12-11,,8.76,True,False
74334,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2025-01-02,2025-05-11,0.35,True,False
74334,TÉCNICO DE LABORATORIO 1 (TC),DECANATO DE GRADO,2025-10-08,2025-12-31,0.23,False,False
74410,ASISTENTE ADMINISTRATIVO,GERENCIA ADMINISTRATIVA,2015-01-01,2020-11-01,5.83,True,False
